FoodID,Food_Name_English,Food_Name_Local,Base_Item,Category,Cuisine,Scientific_Name,Description,Meal_Type,Serving_Size_g,Rasa,Virya,Vipaka,Guna,Digestibility,Dosha_Suitability,Allergen_Warnings
F007120,Papaya,Papaya,Papaya,Dairy,Mediterranean,Papayaa,May increase bile,Dinner,150,Pungent,Cooling,Sour,Dry,Tamasic,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Soy
F007121,Boiled Millet,Boiled Millet,Millet,Fruit,Continental,Milleta,,Recipe,30,Astringent,Heating,Sweet,Oily,Sattvic,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,Eggs
F007122,Raw Carrot,Raw Carrot,Carrot,Dairy,South Indian,Carrota,,Recipe,30,Pungent,Cooling,Pungent,Light,Rajasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,Soy
F007123,Sauteed Yogurt,Sauteed Yogurt,Yogurt,Nuts/Seeds,LatinAmerican,Yogurta,,Snack,150,Astringent,Heating,Pungent,Oily,Difficult,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Nuts
F007124,Avocado,Avocado,Avocado,Nuts/Seeds,South Indian,Avocadoa,,Breakfast,75,Pungent,Cooling,Sweet,Smooth,Moderate,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,None
F007125,Tomato,Tomato,Tomato,Beverage,Continental,Tomatoa,,Breakfast,75,Bitter,Heating,Sour,Light,Difficult,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,Soy
F007126,Grilled Apple,Grilled Apple,Apple,Nuts/Seeds,Chinese,Applea,,Breakfast,75,Salty,Heating,Sour,Oily,Sattvic,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Nuts
F007127,Raw Tomato,Raw Tomato,Tomato,Dairy,Continental,Tomatoa,High fibre,Snack,150,Pungent,Neutral,Pungent,Smooth,Difficult,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Eggs
F007128,Tea,Tea,Tea,Dairy,Continental,Teaa,,Breakfast,50,Sour,Neutral,Sweet,Smooth,Sattvic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Seafood
F007129,Steamed Cow Milk,Steamed Cow Milk,Cow Milk,Fruit,Continental,Cow Milka,,Dinner,75,Bitter,Neutral,Sweet,Light,Sattvic,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Gluten
F007130,Almond,Almond,Almond,Spice,Indian,Almonda,,Snack,50,Pungent,Cooling,Sour,Rough,Tamasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,Eggs
F007131,Baked Banana,Baked Banana,Banana,Beverage,MiddleEastern,Bananaa,Cooling post-meal,Breakfast,100,Pungent,Heating,Sweet,Light,Sattvic,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Nuts
F007132,Mustard,Mustard,Mustard,Spice,LatinAmerican,Mustarda,,Recipe,100,Bitter,Heating,Sour,Oily,Moderate,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,None
F007133,Banana,Banana,Banana,Meat/Seafood,Continental,Bananaa,,Dinner,150,Salty,Cooling,Pungent,Oily,Difficult,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Soy
F007134,Sauteed Chickpea,Sauteed Chickpea (chi-loc),Chickpea,Dairy,Continental,Chickpeaa,,Dinner,30,Astringent,Heating,Sour,Moist,Easy,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Milk
F007135,Potato,Potato (pot-loc),Potato,Beverage,Mediterranean,Potatoa,Beneficial for digestion,Breakfast,150,Sour,Cooling,Sour,Smooth,Difficult,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Eggs
F007136,Pumpkin,Pumpkin,Pumpkin,Vegetable,Mediterranean,Pumpkina,,Breakfast,75,Astringent,Neutral,Sweet,Light,Sattvic,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Eggs
F007137,Mashed Almond,Mashed Almond,Almond,Pulses/Legume,LatinAmerican,Almonda,,Lunch,150,Sweet,Neutral,Sour,Rough,Easy,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Seafood
F007138,Fermented Buckwheat,Fermented Buckwheat (buc-loc),Buckwheat,Nuts/Seeds,MiddleEastern,Buckwheata,,Lunch,100,Pungent,Neutral,Sour,Heavy,Easy,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Seafood
F007139,Steamed Wheat Flour,Steamed Wheat Flour,Wheat Flour,Pulses/Legume,African,Wheat Floura,,Recipe,150,Sour,Neutral,Sweet,Dry,Moderate,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,None
F007140,Roasted Coriander,Roasted Coriander (cor-loc),Coriander,Vegetable,Indian,Coriandera,Good for Vata,Lunch,50,Astringent,Heating,Sour,Light,Rajasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,Milk
F007141,Sugar,Sugar,Sugar,Meat/Seafood,LatinAmerican,Sugara,,Lunch,75,Bitter,Heating,Sweet,Moist,Moderate,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Nuts
F007142,Sweet Potato,Sweet Potato,Sweet Potato,Vegetable,African,Sweet Potatoa,,Lunch,150,Bitter,Cooling,Pungent,Smooth,Easy,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Milk
F007143,Sauteed Apple,Sauteed Apple,Apple,Pulses/Legume,African,Applea,,Lunch,150,Sour,Cooling,Sweet,Oily,Sattvic,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Seafood
F007144,Chicken,Chicken,Chicken,Dairy,SoutheastAsian,Chickena,,Snack,100,Pungent,Heating,Sweet,Heavy,Rajasic,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Soy
F007145,Boiled Potato,Boiled Potato (pot-loc),Potato,Fruit,South Indian,Potatoa,,Recipe,100,Pungent,Cooling,Sweet,Oily,Moderate,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Milk
F007146,Turmeric,Turmeric (tur-loc),Turmeric,Nuts/Seeds,SoutheastAsian,Turmerica,,Breakfast,30,Astringent,Cooling,Sweet,Moist,Rajasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Gluten
F007147,Spinach,Spinach,Spinach,Meat/Seafood,South Indian,Spinacha,,Recipe,150,Astringent,Neutral,Sour,Moist,Easy,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,Soy
F007148,Goat Milk,Goat Milk,Goat Milk,Dairy,Mediterranean,Goat Milka,Avoid in Kapha imbalance,Breakfast,150,Sweet,Cooling,Pungent,Smooth,Rajasic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Soy
F007149,Grilled Fish,Grilled Fish,Fish,Vegetable,South Indian,Fisha,,Dinner,100,Astringent,Cooling,Pungent,Rough,Rajasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Milk
F007150,Grilled Beetroot,Grilled Beetroot,Beetroot,Nuts/Seeds,SoutheastAsian,Beetroota,Heating when fried,Dinner,50,Sour,Neutral,Sour,Smooth,Moderate,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Gluten
F007151,Steamed Millet,Steamed Millet,Millet,Vegetable,Continental,Milleta,,Breakfast,75,Bitter,Cooling,Sweet,Smooth,Difficult,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,None
F007152,Turmeric,Turmeric,Turmeric,Pulses/Legume,Continental,Turmerica,,Dinner,30,Bitter,Heating,Sweet,Dry,Tamasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Eggs
F007153,Coffee,Coffee,Coffee,Nuts/Seeds,South Indian,Coffeea,Use in moderation for Pitta,Lunch,100,Sour,Heating,Sweet,Moist,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Nuts
F007154,Tea,Tea,Tea,Fruit,Mediterranean,Teaa,,Recipe,150,Bitter,Neutral,Sweet,Smooth,Moderate,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Soy
F007155,Coconut Oil,Coconut Oil (coc-loc),Coconut Oil,Pulses/Legume,Indian,Coconut Oila,,Snack,100,Bitter,Heating,Sour,Smooth,Moderate,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,Gluten
F007156,Raw Egg,Raw Egg (egg-loc),Egg,Oil,Continental,Egga,Rich in antioxidants,Snack,30,Sour,Cooling,Sweet,Dry,Sattvic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Eggs
F007157,Boiled Apple,Boiled Apple,Apple,Beverage,MiddleEastern,Applea,,Recipe,100,Bitter,Cooling,Sour,Rough,Difficult,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,None
F007158,Fermented Apple,Fermented Apple,Apple,Grain,Mediterranean,Applea,Use in moderation for Pitta,Snack,50,Astringent,Heating,Sour,Light,Easy,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Eggs
F007159,Baked Buckwheat,Baked Buckwheat,Buckwheat,Oil,SoutheastAsian,Buckwheata,,Breakfast,150,Sweet,Neutral,Pungent,Light,Rajasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Soy
F007160,Sesame,Sesame,Sesame,Nuts/Seeds,Mediterranean,Sesamea,,Recipe,100,Sweet,Cooling,Pungent,Oily,Tamasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,Nuts
F007161,Chicken,Chicken,Chicken,Fruit,African,Chickena,Beneficial for digestion,Lunch,150,Sour,Heating,Sweet,Moist,Rajasic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,None
F007162,Quinoa,Quinoa (qui-loc),Quinoa,Dairy,MiddleEastern,Quinoaa,,Dinner,150,Astringent,Heating,Pungent,Rough,Difficult,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Milk
F007163,Boiled Ginger,Boiled Ginger,Ginger,Oil,African,Gingera,Good for Vata,Dinner,150,Salty,Heating,Sour,Oily,Moderate,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,Nuts
F007164,Papaya,Papaya,Papaya,Beverage,South Indian,Papayaa,,Lunch,30,Sweet,Heating,Sweet,Dry,Easy,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,Eggs
F007165,Tea,Tea,Tea,Dairy,African,Teaa,,Breakfast,50,Bitter,Cooling,Pungent,Oily,Tamasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Nuts
F007166,Raw Olive Oil,Raw Olive Oil,Olive Oil,Nuts/Seeds,LatinAmerican,Olive Oila,,Dinner,30,Salty,Neutral,Sour,Rough,Moderate,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Gluten
F007167,Steamed Chicken,Steamed Chicken (chi-loc),Chicken,Nuts/Seeds,MiddleEastern,Chickena,Good for Vata,Snack,50,Sour,Neutral,Pungent,Dry,Difficult,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Seafood
F007168,Fish,Fish,Fish,Pulses/Legume,South Indian,Fisha,,Dinner,100,Sour,Cooling,Sour,Smooth,Difficult,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Soy
F007169,Chickpea,Chickpea,Chickpea,Vegetable,MiddleEastern,Chickpeaa,,Breakfast,100,Pungent,Cooling,Sour,Dry,Easy,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Milk
F007170,Sprouted Olive Oil,Sprouted Olive Oil,Olive Oil,Pulses/Legume,Mediterranean,Olive Oila,,Breakfast,50,Pungent,Heating,Sweet,Heavy,Sattvic,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,Eggs
F007171,Steamed Chickpea,Steamed Chickpea,Chickpea,Nuts/Seeds,Continental,Chickpeaa,,Snack,50,Pungent,Neutral,Sour,Heavy,Tamasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Gluten
F007172,Honey,Honey,Honey,Vegetable,Chinese,Honeya,,Dinner,30,Salty,Heating,Pungent,Light,Easy,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Eggs
F007173,Fermented Sugar,Fermented Sugar,Sugar,Meat/Seafood,African,Sugara,,Snack,75,Pungent,Cooling,Sweet,Oily,Rajasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,Gluten
F007174,Sprouted Tomato,Sprouted Tomato,Tomato,Grain,LatinAmerican,Tomatoa,,Dinner,150,Pungent,Heating,Sweet,Heavy,Easy,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Seafood
F007175,Mutton,Mutton (mut-loc),Mutton,Beverage,LatinAmerican,Muttona,,Dinner,30,Astringent,Cooling,Sweet,Oily,Tamasic,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,None
F007176,Peanut,Peanut,Peanut,Beverage,SoutheastAsian,Peanuta,,Recipe,100,Bitter,Cooling,Pungent,Light,Tamasic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Seafood
F007177,Egg,Egg,Egg,Meat/Seafood,Continental,Egga,,Dinner,150,Bitter,Heating,Sweet,Dry,Difficult,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,Eggs
F007178,Cauliflower,Cauliflower,Cauliflower,Fruit,MiddleEastern,Cauliflowera,,Dinner,75,Bitter,Heating,Sweet,Rough,Rajasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Nuts
F007179,Raw Honey,Raw Honey,Honey,Vegetable,African,Honeya,,Lunch,30,Astringent,Cooling,Pungent,Light,Difficult,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,Seafood
F007180,Carrot,Carrot,Carrot,Dairy,Mediterranean,Carrota,,Breakfast,50,Salty,Cooling,Sweet,Light,Easy,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Seafood
F007181,Grilled Cumin,Grilled Cumin (cum-loc),Cumin,Beverage,Continental,Cumina,,Recipe,30,Salty,Cooling,Sweet,Rough,Rajasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,Gluten
F007182,Sauteed Avocado,Sauteed Avocado (avo-loc),Avocado,Meat/Seafood,Continental,Avocadoa,,Recipe,75,Sour,Heating,Pungent,Rough,Rajasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,None
F007183,Sprouted Honey,Sprouted Honey,Honey,Pulses/Legume,Mediterranean,Honeya,Use in moderation for Pitta,Breakfast,150,Sour,Heating,Pungent,Moist,Sattvic,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Seafood
F007184,Coffee,Coffee (cof-loc),Coffee,Pulses/Legume,African,Coffeea,,Breakfast,75,Sour,Neutral,Pungent,Rough,Sattvic,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Seafood
F007185,Olive Oil,Olive Oil,Olive Oil,Nuts/Seeds,Mediterranean,Olive Oila,Use in moderation for Pitta,Lunch,100,Astringent,Heating,Sour,Rough,Rajasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,Nuts
F007186,Pumpkin,Pumpkin (pum-loc),Pumpkin,Meat/Seafood,Continental,Pumpkina,,Dinner,50,Sweet,Heating,Pungent,Smooth,Sattvic,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,Milk
F007187,Sauteed Butter,Sauteed Butter (but-loc),Butter,Fruit,African,Buttera,,Snack,30,Sour,Neutral,Sour,Oily,Rajasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,Eggs
F007188,Curried Sesame,Curried Sesame (ses-loc),Sesame,Fruit,South Indian,Sesamea,,Dinner,75,Astringent,Heating,Pungent,Oily,Sattvic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Eggs
F007189,Olive Oil,Olive Oil,Olive Oil,Nuts/Seeds,African,Olive Oila,,Lunch,100,Salty,Heating,Pungent,Oily,Rajasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Gluten
F007190,Sprouted Rice,Sprouted Rice,Rice,Fruit,Mediterranean,Ricea,,Recipe,75,Pungent,Heating,Sour,Heavy,Sattvic,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Soy
F007191,Ginger,Ginger,Ginger,Dairy,SoutheastAsian,Gingera,Use in moderation for Pitta,Dinner,50,Salty,Heating,Sour,Oily,Easy,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,Eggs
F007192,Lentil,Lentil,Lentil,Spice,LatinAmerican,Lentila,,Dinner,50,Salty,Neutral,Pungent,Dry,Rajasic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Milk
F007193,Pumpkin,Pumpkin,Pumpkin,Spice,Continental,Pumpkina,Cooling post-meal,Breakfast,30,Sweet,Heating,Sour,Oily,Tamasic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Seafood
F007194,Tea,Tea,Tea,Grain,South Indian,Teaa,,Snack,50,Pungent,Cooling,Sweet,Heavy,Tamasic,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,None
F007195,Apple,Apple,Apple,Nuts/Seeds,MiddleEastern,Applea,May increase bile,Recipe,150,Sweet,Cooling,Sweet,Oily,Sattvic,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Gluten
F007196,Black Pepper,Black Pepper (bla-loc),Black Pepper,Beverage,Chinese,Black Peppera,,Lunch,30,Bitter,Heating,Pungent,Oily,Sattvic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Seafood
F007197,Ginger,Ginger,Ginger,Spice,South Indian,Gingera,,Recipe,150,Sweet,Neutral,Pungent,Moist,Easy,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Milk
F007198,Salt,Salt (sal-loc),Salt,Nuts/Seeds,LatinAmerican,Salta,,Breakfast,150,Salty,Heating,Sweet,Light,Tamasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,Nuts
F007199,Spinach,Spinach,Spinach,Grain,Indian,Spinacha,,Breakfast,150,Sour,Heating,Sweet,Oily,Difficult,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Nuts
F007200,Baked Tomato,Baked Tomato,Tomato,Nuts/Seeds,African,Tomatoa,,Lunch,75,Pungent,Neutral,Pungent,Rough,Difficult,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Eggs
F007201,Paneer,Paneer (pan-loc),Paneer,Beverage,Chinese,Paneera,,Recipe,30,Sour,Heating,Sour,Smooth,Rajasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,None
F007202,Tomato,Tomato,Tomato,Dairy,South Indian,Tomatoa,,Lunch,30,Sweet,Neutral,Pungent,Light,Moderate,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Gluten
F007203,Egg,Egg,Egg,Dairy,Mediterranean,Egga,Avoid in Kapha imbalance,Recipe,75,Bitter,Heating,Pungent,Dry,Sattvic,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Eggs
F007204,Turmeric,Turmeric,Turmeric,Nuts/Seeds,LatinAmerican,Turmerica,,Recipe,50,Astringent,Neutral,Pungent,Moist,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Eggs
F007205,Peanut,Peanut,Peanut,Nuts/Seeds,Mediterranean,Peanuta,Heating when fried,Snack,150,Bitter,Neutral,Pungent,Dry,Rajasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,Milk
F007206,Turmeric,Turmeric,Turmeric,Beverage,Indian,Turmerica,,Lunch,150,Pungent,Heating,Sweet,Smooth,Sattvic,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,Eggs
F007207,Baked Ginger,Baked Ginger (gin-loc),Ginger,Pulses/Legume,Chinese,Gingera,,Snack,30,Bitter,Heating,Pungent,Heavy,Moderate,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Seafood
F007208,Paneer,Paneer (pan-loc),Paneer,Beverage,Indian,Paneera,,Lunch,50,Pungent,Cooling,Pungent,Heavy,Difficult,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Gluten
F007209,Mutton,Mutton (mut-loc),Mutton,Pulses/Legume,MiddleEastern,Muttona,Avoid in Kapha imbalance,Breakfast,100,Salty,Neutral,Pungent,Heavy,Rajasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Nuts
F007210,Sprouted Fenugreek,Sprouted Fenugreek,Fenugreek,Nuts/Seeds,Continental,Fenugreeka,,Snack,150,Pungent,Heating,Sour,Oily,Easy,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,Nuts
F007211,Sesame,Sesame (ses-loc),Sesame,Vegetable,Mediterranean,Sesamea,,Snack,100,Astringent,Cooling,Sour,Smooth,Difficult,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,None
F007212,Fermented Black Pepper,Fermented Black Pepper,Black Pepper,Dairy,Chinese,Black Peppera,,Dinner,150,Astringent,Neutral,Pungent,Heavy,Difficult,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Gluten
F007213,Banana,Banana (ban-loc),Banana,Fruit,Mediterranean,Bananaa,Avoid in Kapha imbalance,Breakfast,50,Salty,Heating,Sour,Light,Difficult,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,None
F007214,Millet,Millet,Millet,Pulses/Legume,LatinAmerican,Milleta,,Breakfast,30,Astringent,Neutral,Sweet,Smooth,Tamasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,Gluten
F007215,Peanut,Peanut,Peanut,Dairy,MiddleEastern,Peanuta,,Breakfast,75,Pungent,Heating,Sweet,Moist,Easy,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,Seafood
F007216,Steamed Spinach,Steamed Spinach (spi-loc),Spinach,Vegetable,Mediterranean,Spinacha,,Lunch,75,Astringent,Heating,Pungent,Dry,Difficult,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Soy
F007217,Quinoa,Quinoa,Quinoa,Nuts/Seeds,Continental,Quinoaa,Heating when fried,Recipe,75,Pungent,Neutral,Pungent,Smooth,Easy,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Eggs
F007218,Coffee,Coffee,Coffee,Beverage,MiddleEastern,Coffeea,,Dinner,75,Salty,Cooling,Pungent,Dry,Rajasic,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Nuts
F007219,Orange,Orange (ora-loc),Orange,Fruit,Mediterranean,Orangea,Good for Vata,Snack,150,Astringent,Cooling,Sweet,Oily,Tamasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,Seafood
F007220,Raisins,Raisins,Raisins,Grain,LatinAmerican,Raisinsa,,Breakfast,75,Astringent,Neutral,Pungent,Light,Easy,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,Gluten
F007221,Mango,Mango (man-loc),Mango,Fruit,MiddleEastern,Mangoa,,Snack,30,Sour,Neutral,Sour,Oily,Easy,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Nuts
F007222,Fried Chicken,Fried Chicken,Chicken,Fruit,African,Chickena,May increase bile,Dinner,50,Bitter,Heating,Pungent,Smooth,Moderate,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,Gluten
F007223,Sauteed Avocado,Sauteed Avocado,Avocado,Meat/Seafood,Continental,Avocadoa,Good for Vata,Lunch,30,Sweet,Cooling,Sour,Smooth,Rajasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Nuts
F007224,Chickpea,Chickpea,Chickpea,Vegetable,African,Chickpeaa,,Lunch,30,Astringent,Cooling,Sweet,Oily,Moderate,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,None
F007225,Sprouted Goat Milk,Sprouted Goat Milk (goa-loc),Goat Milk,Pulses/Legume,LatinAmerican,Goat Milka,,Recipe,75,Astringent,Neutral,Pungent,Rough,Tamasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Eggs
F007226,Fried Mutton,Fried Mutton (mut-loc),Mutton,Fruit,SoutheastAsian,Muttona,,Breakfast,30,Pungent,Heating,Sweet,Heavy,Tamasic,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Seafood
F007227,Cow Milk,Cow Milk (cow-loc),Cow Milk,Beverage,LatinAmerican,Cow Milka,,Snack,100,Bitter,Neutral,Pungent,Rough,Tamasic,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,Nuts
F007228,Turmeric,Turmeric (tur-loc),Turmeric,Oil,African,Turmerica,Use in moderation for Pitta,Lunch,75,Bitter,Cooling,Pungent,Light,Moderate,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Eggs
F007229,Sauteed Rice,Sauteed Rice,Rice,Dairy,LatinAmerican,Ricea,,Snack,100,Salty,Heating,Sweet,Oily,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Soy
F007230,Raisins,Raisins,Raisins,Fruit,African,Raisinsa,Use in moderation for Pitta,Snack,75,Astringent,Cooling,Sour,Light,Difficult,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,None
F007231,Banana,Banana (ban-loc),Banana,Beverage,South Indian,Bananaa,Use in moderation for Pitta,Recipe,100,Astringent,Cooling,Sweet,Oily,Tamasic,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Milk
F007232,Roasted Dates,Roasted Dates,Dates,Nuts/Seeds,Chinese,Datesa,,Breakfast,100,Bitter,Heating,Sweet,Heavy,Easy,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Milk
F007233,Mango,Mango,Mango,Beverage,Continental,Mangoa,Rich in iron,Recipe,30,Salty,Neutral,Sour,Dry,Sattvic,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Milk
F007234,Honey,Honey,Honey,Beverage,Continental,Honeya,,Recipe,30,Pungent,Heating,Sweet,Oily,Sattvic,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Gluten
F007235,Cow Milk,Cow Milk,Cow Milk,Fruit,MiddleEastern,Cow Milka,Good for Vata,Breakfast,150,Sour,Neutral,Sweet,Dry,Rajasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Eggs
F007236,Curried Chickpea,Curried Chickpea,Chickpea,Beverage,Indian,Chickpeaa,,Snack,150,Sweet,Neutral,Sour,Moist,Tamasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,None
F007237,Mustard,Mustard (mus-loc),Mustard,Fruit,Mediterranean,Mustarda,,Snack,150,Pungent,Cooling,Sweet,Smooth,Rajasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,Soy
F007238,Ghee,Ghee,Ghee,Spice,MiddleEastern,Gheea,,Recipe,75,Sour,Cooling,Pungent,Moist,Sattvic,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Seafood
F007239,Fried Chickpea,Fried Chickpea (chi-loc),Chickpea,Pulses/Legume,LatinAmerican,Chickpeaa,,Recipe,75,Pungent,Neutral,Pungent,Moist,Moderate,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Gluten
F007240,Potato,Potato,Potato,Pulses/Legume,African,Potatoa,,Breakfast,150,Sweet,Cooling,Sweet,Dry,Difficult,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,None
F007241,Boiled Goat Milk,Boiled Goat Milk,Goat Milk,Beverage,African,Goat Milka,,Dinner,30,Salty,Heating,Pungent,Moist,Rajasic,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Nuts
F007242,Chicken,Chicken,Chicken,Meat/Seafood,Mediterranean,Chickena,,Dinner,100,Salty,Neutral,Sweet,Smooth,Difficult,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,Seafood
F007243,Boiled Ghee,Boiled Ghee,Ghee,Grain,African,Gheea,,Breakfast,50,Bitter,Neutral,Sweet,Smooth,Rajasic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Milk
